	cg00109299	cg03026011	cg05981379	cg09439964	cg11072836	cg11847078	cg18258443	cg19631845	cg19983627	cg20092936	cg22289432	cg24532901	cg25960393
61636	0.943508424182359	0.79116626634641	0.897982451791999	0.837338961161685	0.937557236373503	0.902385546395369	0.0177162863289324	0.0333035092951586	0.011281773462709	0.712083326148062	0.347492092182558	0.636720506000017	0.551074635901921
61642	0.89538583929992	0.733275840827892	0.840596738588621	0.73847860312008	0.882689102309707	0.801316827519804	0.0157665728180189	0.0105548632998607	0.00826800587947085	0.384103956339499	0.547539068205053	0.613876566345711	0.523276671232569
61644	0.918664970147793	0.727180548270135	0.814413785073932	0.754271061818407	0.900924958396223	0.836596912905846	0.0113073403169081	0.0193601435192106	0.00784026171808901	0.887690915975933	0.413220280325316	0.58774157923799	0.459404096834264
61683	0.914828080229226	0.781399318931384	0.811532707738338	0.751932585834668	0.872293127898509	0.752608999908723	0.00834612810519271	0.019614295401061	0.0061362806944372	0.183896534347636	0.615224063842848	0.536403033860869	0.424584186108996
61693	0.905556588199736	0.767664416948631	0.828666666666667	0.777825860980555	0.892145285382	0.793184456359516	0.0130718954248366	0.0242153911400059	0.00461379796992889	0.739701749833988	0.717619392185239	0.520286171514638	0.402890986923122
61694	0.913121170864534	0.738138081257695	0.825083584767186	0.780427909261135	0.929402929027413	0.841609722147298	0.0149607465560658	0.0413130715084534	0.021397655984049	0.165290053794438	0.470980901168181	0.455787781350482	0.585846824625554
61699	0.901313002964845	0.731253227485442	0.803119345533413	0.788944582901627	0.89578892081441	0.807172626158053	0.00612834842936982	0.0733674272226593	0.0196840625258457	0.606830704921148	0.544402537287845	0.522007015580365	0.434918361467249
61728	0.927133588421228	0.774857838366867	0.83583977512298	0.774483590227535	0.913614995358865	0.80564969306735	0.0202648405017295	0.0218535070203797	0.0235054415345624	0.458468394936971	0.560077428286963	0.644250168123739	0.45770140704769
61734	0.939011229400613	0.838564410480349	0.8362849498005	0.868569017180692	0.936988894965933	0.859914091727865	0.0188116350377061	0.0303745928338762	0.0239210589140296	0.72114203397291	0.302468234263181	0.521471448360782	0.333411939091767
61350	0.905334639683773	0.848347668628339	0.777149085384067	0.818025914634146	0.901329174013292	0.856286802778681	0.00912150893046668	0.00817126399239882	0.00680958385876419	0.747771049508566	0.654638295399656	0.466345627667725	0.337778622297224
61358	0.922358456545258	0.852836224929248	0.844832052499784	0.808009382222069	0.904781638508129	0.831139502154983	0.00915540406642622	0.0129286427699478	0.00786717086104229	0.797161951164042	0.580506918084976	0.482038178265444	0.32902547093115
61478	0.90548742335127	0.763268912585868	0.834199386580822	0.822151157268151	0.899912331969608	0.794251728034281	0.0164087222963281	0.0194009538870583	0.0220988262971708	0.497173130077896	0.562318577648766	0.701750324134099	0.45565433911299
61498	0.923378667836589	0.815984503958228	0.815027634002983	0.782912556428691	0.894771372031127	0.826731687898089	0.00837474371894221	0.0210509226689756	0.0195355371175205	0.588252551121542	0.239587362991618	0.737109122774652	0.305555877318833
61501	0.923705427195498	0.805695677584869	0.841266964225027	0.802766988915034	0.92904668264957	0.789853456764382	0.0190741320231175	0.0339081199330845	0.0132548470752892	0.471846232667295	0.349966009517335	0.527912169705992	0.616805110887842
61574	0.911153368724084	0.809754642404355	0.836240127867619	0.797159392736321	0.906424436634277	0.860902915298423	0.00554507297162001	0.0209634497365991	0.0168417005118839	0.599261530123135	0.554413388836972	0.621215119730853	0.454855779359647
61530	0.895527182205091	0.8512893323731	0.829444424897083	0.774819389419716	0.903037199369554	0.78994234950616	0.0161015725757863	0.0186279126864648	0.0159155501421031	0.37755231720749	0.58433936154984	0.419792021820661	0.395419043926217
61578	0.914180764629853	0.853993472662171	0.859778259649143	0.85971914695257	0.909495360047025	0.877693482956641	0.00833682287106475	0.045432179760538	0.0307827550264351	0.563051349972053	0.826946485051331	0.502527267890396	0.399667783940913
62392	0.931246438166572	0.787650360866079	0.865408235826492	0.855667327618601	0.918566529750914	0.860479169628892	0.0180104961832061	0.0226016581129096	0.0201821753884622	0.511254106411081	0.595474192728197	0.76363437721012	0.322215604526504
62415	0.916347354372067	0.801425450478583	0.848278532477171	0.769852683950713	0.911885084612357	0.822224540175933	0.0151098159840268	0.0229447056915842	0.0166111111111111	0.654967042526851	0.796676300578035	0.477972404278121	0.432147611300104
62420	0.925391661672802	0.795842893694922	0.843838692573995	0.78257842209566	0.918640169619434	0.825232608914716	0.00998185117967332	0.0157087552114354	0.0111885266744647	0.622990796413951	0.486860658889886	0.461915702510035	0.471726661740385
62422	0.925371600794575	0.748170291722503	0.853019576370776	0.7680644156644	0.918265188698674	0.878955954323002	0.014113721423096	0.0765484104521819	0.013409285678278	0.476464861735996	0.449921927280839	0.559453513951604	0.650153502651409
62428	0.933006515989213	0.767599579711529	0.858047690014903	0.769221523298209	0.927487603922007	0.87328658413413	0.0176450482782193	0.0229567091790911	0.019163035042684	0.681921241050119	0.756786366402922	0.43622959147382	0.456129845572014
62465	0.938914916125132	0.722781962242003	0.871738555173326	0.764400858490123	0.913808264623569	0.897448607668756	0.0182387541788329	0.00761918076331609	0.0165517451021122	0.588889798274369	0.324520364234166	0.625987983513986	0.412550152463489
62482	0.948519455070971	0.809384253917057	0.873567909512288	0.777054002941794	0.919860383944154	0.865923867900209	0.017743655363617	0.00971833305880415	0.0100986155888489	0.781053778248225	0.726898391684075	0.669876183325236	0.625771564138087
62530	0.952583366734684	0.788318227593152	0.896690226359872	0.870099894051763	0.917150519930479	0.920685638209353	0.00812894834633965	0.0343557060346545	0.0199519674856826	0.240138039391729	0.351018580702933	0.537207518220176	0.447956495879004
61249	0.905955166427655	0.818872296601442	0.830448966910051	0.80976606015596	0.909998402811053	0.782089994308735	0.0129568256175255	0.0161922365988909	0.0103295310519645	0.582817041387964	0.509668313338038	0.494422027059103	0.334837094713808
61257	0.920685848340578	0.862353376466235	0.824345955023748	0.850401222774169	0.885097884687	0.889289009255677	0.0157410835321266	0.0166286257201047	0.0226949704277658	0.50048618658125	0.878791295523734	0.577249022164276	0.381666933374608
61260	0.920260063103547	0.769625707370802	0.840343922154147	0.838274489157974	0.895461982261259	0.833558404193943	0.011543134872418	0.0154741128563118	0.0266191574093481	0.686986123532297	0.699752395306276	0.504208139095376	0.614748244256636
61242	0.926245285638815	0.82383281458426	0.78379911093352	0.80887881437221	0.883954326923077	0.907765337346872	0.0163737539533208	0.0255615604396537	0.0153149553868691	0.73560282028394	0.624846712574285	0.464885866925692	0.355172594966637
61271	0.913286904274205	0.799850324297356	0.820654434533438	0.81187185083394	0.934731338618475	0.841627938455985	0.0148619172612666	0.5	0.0100698329410857	0.242968963320288	0.667707990792502	0.423398510932477	0.531509077552734
61247	0.91546249026564	0.794217398611624	0.818036371393526	0.849981105932737	0.906397860522526	0.907921998781231	0.0125443245510352	0.0136151536335831	0.0127601276668044	0.498881046651747	0.43426512054291	0.590328495793747	0.274253299374855
61272	0.937664023478285	0.814356435643564	0.866309625106362	0.846180476472464	0.893015005234384	0.841955862299279	0.0229258044303564	0.0138287083986356	0.0182020286230374	0.402465752575338	0.447066836906646	0.46974831119592	0.423020950602707
61294	0.931028816166184	0.844667624876081	0.826827287361577	0.890522934142424	0.896503012656038	0.853728210808605	0.0142281761667104	0.0286029057357295	0.0211946050096339	0.386743911270343	0.692350956130484	0.732975472246079	0.510761692097755
61311	0.923307043785695	0.813486370157819	0.827556546670914	0.839663203152992	0.899226578275612	0.837806996298734	0.0147639838126593	0.0130870537563157	0.0172920458005537	0.402538244080438	0.6814825753101	0.658774373259053	0.351552844556074
61327	0.905498067572622	0.802067777139575	0.859755034492918	0.810757570698808	0.899042860159054	0.86339231018702	0.0144739781103417	0.0176364293458619	0.00377568017767907	0.737409109045575	0.712081928960332	0.639851993970125	0.553960178910214
61313	0.907161078717201	0.806459054209919	0.848562449074613	0.803695311138226	0.901514904707607	0.856860098965362	0.00641482537419815	0.0228194377620455	0.0231481481481481	0.728614193704454	0.611321527280172	0.505590812934421	0.342436908765203
61341	0.923433252938249	0.778832463217845	0.820442612770282	0.815055305976066	0.91999574634008	0.784516996578273	0.017633293115452	0.0266303958765839	0.0177714650701376	0.402302191733039	0.735609018768107	0.617384541967868	0.59831667896184
61342	0.922602104455176	0.778083491461101	0.841031666323089	0.796347179570066	0.912735697277817	0.863837181903864	0.0105139697566288	0.0346998640623882	0.0167973124300112	0.764742783711708	0.521342808080401	0.521830837376081	0.544565649158187
61347	0.931643097399544	0.791698877993294	0.82696564611183	0.790662060614694	0.91040491040491	0.849701637320321	0.00784069140642402	0.0116803694436125	0.0225165415541643	0.597358312689928	0.615621757943303	0.499903762925585	0.387564699272973
61349	0.930406890835045	0.814837008628955	0.866208898280023	0.819211232668893	0.9371420440397	0.859724382004397	0.0210881120089884	0.0247463126762953	0.0145887983800451	0.600400449071128	0.329084326444411	0.60002227667632	0.328055273513574
61362	0.933977979116727	0.817850637522769	0.851005235798464	0.884319448129477	0.90344895416694	0.810175499320883	0.0218904974202274	0.0201872482566219	0.01310082519629	0.547080821185988	0.574452969593635	0.504372515255971	0.56750261638048
61592	0.929097929097929	0.814043300175541	0.838565801668211	0.800536558361368	0.914295116105049	0.891475104998237	0.00572697610279276	0.038718721794404	0.00293772032902468	0.220094242159204	0.773210530301706	0.680488756011959	0.437869516262227
61641	0.937687514424187	0.830848691160934	0.821363320552739	0.778311849100575	0.918657466800735	0.835824157809896	0.00935769253523498	0.00257390219171671	0.00148353278607457	0.590087365334109	0.629173812165843	0.440666915052161	0.5813470156524
61658	0.935689180203287	0.769746200292047	0.83673417268943	0.778091457138656	0.913063365249741	0.879074765507261	0.00895325329042373	0.0115828895918088	0.00938501974707234	0.701436170672682	0.552827725026149	0.541336536564933	0.401456382820627
61681	0.916463467110359	0.756869203432435	0.870046386776237	0.772114191146049	0.91276362234153	0.888888888888889	0.0115623013350286	0.010146308649588	0.0101827787482425	0.572698634363379	0.615229115721284	0.450418994413408	0.364994536645248
61719	0.910582331531929	0.743655984672734	0.824490805269547	0.813822242341935	0.895956343580452	0.878769958604376	0.0124683706773259	0.0271513519578144	0.0234720294150752	0.424102614443245	0.615032792544011	0.658315546380209	0.619367578092861
61733	0.906807234414552	0.774901697390987	0.839935003767898	0.807361402376727	0.88423702332041	0.873351830481008	0.00701359110400465	0.031228983142413	0.0112980672235	0.760944940132218	0.577219497547793	0.590463357896948	0.725656223539373
62865	0.896292598334165	0.801621233291285	0.849423393739703	0.812271991661409	0.894580785216954	0.748592588885831	0.017041672214086	0.0134701720775099	0.0149081589064502	0.600196865075988	0.633945739979432	0.691989858202648	0.352172221501751
61727	0.957178991221544	0.809491773027833	0.844704922033772	0.824495459371577	0.923804210588132	0.879908858360218	0.0123146135956384	0.0359430139851	0.0184790939282977	0.392290356979482	0.538398942121859	0.489022181982798	0.492810766726147
61723	0.896367441512819	0.77529424786924	0.867774517163721	0.802002895752896	0.918172505634091	0.80815586447186	0.0094	0.0362635583616642	0.00860756668871691	0.429642397876823	0.637387387387387	0.654961633502406	0.55952380952381
61735	0.911157371654971	0.799483331283061	0.810075708010094	0.78256457262579	0.911343353687177	0.8720045509493	0.0144137289711725	0.0369907908814012	0.0181074111447472	0.78240646431724	0.552924627827922	0.533011681056374	0.492170105388155
61731	0.920848488750121	0.795274600980269	0.850182386659719	0.767044078469363	0.930404589371981	0.869189863445378	0.0117940771349862	0.0196593509024659	0.00492136514389644	0.372264297215099	0.582410898917407	0.570043406126293	0.682509957291617
61753	0.929448635253817	0.794340630005339	0.845880743823298	0.817601768018821	0.925302754259994	0.873435336890192	0.012809528550455	0.050432654488244	0.0124287933713102	0.298239048123612	0.426261808748635	0.560918988152418	0.490602792107067
61764	0.925873723572559	0.758958355751641	0.859086824193159	0.800738382805777	0.919288551200138	0.83185036045983	0.0105824480178579	0.00282924520643299	0.00939785883834714	0.279156299766717	0.763346175013759	0.671502459947017	0.309347132721474
61716	0.915955852295953	0.794605324614666	0.85138089444834	0.780663057282267	0.928249953505672	0.887279922004932	0.00487785688997286	0.0219770598021189	0.00437358916478555	0.759743478530268	0.429784887693969	0.659704533876719	0.567001858153265
61792	0.923670525079685	0.833472367049009	0.847254713086556	0.783960934683578	0.922306806165817	0.815742263417551	0.016078676241024	0.0288793699046566	0.0190484360551702	0.632181853391131	0.570791034589307	0.607154413998913	0.50004716239585
61784	0.93711641010162	0.855726917115082	0.808705229400395	0.83361159342861	0.942330884771407	0.864886191198786	0.0184566632408359	0.0253099173553719	0.0138778561749451	0.786291809696729	0.73032967032967	0.667406952405778	0.564868530098697
62529	0.932510478967511	0.821255349500713	0.856754898590581	0.772568287808128	0.917108496055865	0.822781396022586	0.015974783792486	0.00161233855775482	0.0210643702372839	0.52199859149709	0.328328677839851	0.524674538298517	0.487035160794026
62550	0.942224935392831	0.800613924933724	0.838005850804486	0.80372006115169	0.926435214881334	0.883364459635646	0.0150379825332024	0.0256433246660091	0.00824020769838582	0.794443782043639	0.657518494774654	0.517409370970053	0.590931473122692
62552	0.922563619227144	0.763979106676488	0.868049629094729	0.825079149706015	0.911290322580645	0.868191089558736	0.0170479596335668	0.0337456757091248	0.010837581504653	0.441929957712628	0.335714285714286	0.521827827994791	0.514621568311681
62539	0.925667020458954	0.787358564182599	0.846064507565702	0.787339822141307	0.905450624628197	0.795869073793082	0.0221384205856256	0.000484417891167447	0.00813351642547798	0.770606076730698	0.582974024094802	0.64663143989432	0.336341111645279
62548	0.932037134349273	0.742134559535334	0.834321034856305	0.780880372082003	0.895699850180103	0.795384529210777	0.0152623498600199	0.0133132422811521	0.0135883241066935	0.467962495716911	0.601175370642447	0.747780678851175	0.465437374509142
62560	0.925034677427586	0.779489695780177	0.850528553711687	0.832297211778282	0.924902861179795	0.884922865529948	0.0163784426754506	0.03759136790811	0.00794060018562442	0.500101161332092	0.496233422711791	0.472250480388832	0.550462161336321
62561	0.923428461858042	0.762663305065322	0.845468786261313	0.84352674308277	0.909132633287172	0.820287196537591	0.0105566218809981	0.0321764840582443	0.0163590818465314	0.587559405642784	0.511430437622469	0.403694213111253	0.390408412998718
64370	0.919778823302111	0.830525437864887	0.839407288746496	0.84536156727168	0.927549939467312	0.838413968715897	0.0268608414239482	0.0611314882738691	0.0187273562279941	0.723333798103737	0.733578763805464	0.685761047463175	0.399734898693429
64408	0.911689284998117	0.793103448275862	0.849919101119925	0.842781818881576	0.890874364701693	0.855709456372244	0.0209438835407373	0.011852911997658	0.0189185235750158	0.640354907253202	0.724381625441696	0.634136437466161	0.425120499425937
64403	0.921623161210334	0.746329426280074	0.849574718868465	0.807611719850239	0.908809700569166	0.85029687550696	0.00940370130499304	0.0307761260924778	0.0160107045632815	0.710641365153486	0.616229487013826	0.470777467302228	0.51103795602852
64404	0.913113350225758	0.806181365334541	0.815885687949016	0.817111567419576	0.894326702237972	0.79245337995338	0.0251615767921456	0.0587171883825322	0.0270903637045369	0.351051356210428	0.363014599500197	0.619724988146041	0.362344687179393
64415	0.913516828950395	0.8000879370217	0.838491911858362	0.870152714479891	0.926697007843517	0.816094979091733	0.0259799713876967	0.0459077208439601	0.00923009009370548	0.545543107647345	0.802945386353418	0.550638264325071	0.507232084155161
64405	0.911019158086798	0.787377431151095	0.855298282265552	0.807268064057246	0.891360488320225	0.832092195561999	0.0161552529973583	0.0333190639269406	0.0216687772618545	0.324419955163007	0.635925409108207	0.583643962498588	0.582877309088956
64427	0.916331405582097	0.807939097335508	0.835125253893026	0.830979562094452	0.920071845532106	0.824358717675366	0.0169092488360432	0.0160165529925665	0.0156873413130214	0.76318915806885	0.503434522490583	0.590341654508906	0.389234947106791
64431	0.947298229478041	0.826613686290984	0.887580893682589	0.87210238380785	0.905094007261746	0.814059549745824	0.0279984075814658	0.0521668527352076	0.00934383202099738	0.282042232809835	0.6278816876903	0.617883143550495	0.422346582484335
61736	0.916148952791935	0.815874595670565	0.843854824574658	0.825714920728997	0.909841479524439	0.877184240249817	0.00588928150765607	0.0284756148802264	0.0118413597733711	0.431983603542055	0.482925754571492	0.411001236093943	0.592296540104228
61767	0.935113617515342	0.816108195261709	0.852961721675165	0.795473548447486	0.912901175722911	0.793255698438104	0.020370602752332	0.0363062352012628	0.0227272727272727	0.404708890131686	0.512459770114942	0.509833916083916	0.498181742403692
61759	0.923957649376231	0.809102117110548	0.831116678192927	0.768872203973096	0.921265289438103	0.888131676424018	0.0124412266466941	0.00849725679111468	0.0101923931084461	0.471242179686955	0.79196876742889	0.562952646239554	0.458960351241747
61786	0.915626139159496	0.758074023718507	0.834197403314299	0.791034108242359	0.90288039713692	0.850889718804921	0.0103774978548282	0.00990135339518383	0.020219549600452	0.614391420019953	0.530299424162611	0.51081640331076	0.321539802713682
61828	0.913984400137581	0.764212296766959	0.868797735405651	0.844737908673332	0.909870840011313	0.899967175447234	0.0147439416516352	0.0513753456556542	0.0175223779766931	0.733916737106043	0.685399882650306	0.552539305508427	0.264121594951716
61860	0.93325155576831	0.776807295212979	0.846802029698905	0.836615525819524	0.9214107960306	0.885883977900553	0.0145270410492674	0.0168027210884354	0.0115365842836225	0.603498999098229	0.762010347376201	0.472855737411681	0.436152325890092
61898	0.919129368485592	0.768777791130874	0.784635023185536	0.811210960518562	0.942594263034458	0.881440920417141	0.0261472794330944	0.0387522109663933	0.0213598345174926	0.643098719806181	0.330451039962608	0.705912366437505	0.734694740402503
61779	0.934087774803277	0.813661046013147	0.850500843715219	0.865367463432037	0.946246843675874	0.873395824113932	0.0114917723226329	0.0203329014252965	0.0156996989907336	0.739309159306917	0.729663105998357	0.696208930075821	0.2949702410306
61775	0.922581838357684	0.769210697977821	0.834184482090656	0.832295749750211	0.898393137610245	0.840486434590904	0.0133307573415765	0.031121682939171	0.0163040454064882	0.643090802658311	0.446537059538275	0.570128735336045	0.498568552801656
61793	0.915818806299008	0.789658722914968	0.889857160809282	0.808767514623861	0.909812937611036	0.797528517110266	0.0184922501260621	0.0112837587865335	0.0189080093477799	0.483568075117371	0.715378528092852	0.719407266050134	0.550812663296122
61804	0.946588542380164	0.788401412002017	0.83856891101849	0.835844459961402	0.909903151002592	0.804996301262304	0.0164593219614382	0.0315757016390005	0.0129331785773504	0.438319384961953	0.333307627053289	0.422044977049499	0.539326907884342
61823	0.935424037371621	0.799757880433609	0.859061038796916	0.797298874044688	0.925655623523711	0.890334041810741	0.0147293854491884	0.0297898210873719	0.0180257510729614	0.702378361265557	0.708825859308652	0.463235294117647	0.393147724383422
61813	0.934137690116623	0.764588100686499	0.854186482943006	0.833602936601754	0.929021332224137	0.881698540585486	0.013904250276505	0.00953436807095344	0.0197996408657027	0.847341438406328	0.835285034101145	0.586715345902096	0.622470138822881
61818	0.912317679994994	0.828998517212359	0.86938974511769	0.837237908862175	0.910364145658263	0.913370464772334	0.00926064227035101	0.0318564313927529	0.0207241072311801	0.840542804489864	0.668589887347745	0.487598460200212	0.571344645512376
61820	0.943588395702599	0.853950354122258	0.844177268279044	0.883817133967401	0.929978118161926	0.898368358381875	0.0138696063551029	0.0203998669573894	0.00458596853087478	0.376630185726607	0.511303273625695	0.358731019522777	0.319478260869565
64435	0.917273741624948	0.796578493387004	0.842202345734869	0.807003055578495	0.916998617998537	0.797116265952196	0.0226164350158498	0.044793981877244	0.0136274943118108	0.31578143611985	0.720576461168935	0.554207497277959	0.397873360352116
64440	0.924349979364424	0.774207430784679	0.835618130171669	0.790760895355483	0.899818623856751	0.68186835714511	0.0232356511184325	0.0248216183391529	0.0249044238121245	0.310868289821062	0.76473769605192	0.776127228241874	0.513941610191387
64443	0.934872446952237	0.757040577429351	0.816463791570723	0.758877319450007	0.912199946741735	0.80064580874098	0.0149150375539338	0.0346384488303248	0.0265766256399085	0.419953668920611	0.59600012272458	0.452248135389835	0.503686327077748
64445	0.917992107461995	0.778172900061312	0.851992518062437	0.760146278502796	0.909148688252533	0.821379310344828	0.023975631325538	0.0364354030666464	0.026500995000728	0.505672786749292	0.495014005602241	0.469467589369274	0.404544730779186
64458	0.911000324089892	0.689903165524662	0.819206008583691	0.76910685519957	0.938854876593123	0.917871867024409	0.0166485703944987	0.0207521377936246	0.0239772949696614	0.661556199557508	0.358901453957997	0.564283238997343	0.554663455105045
64477	0.912534117153055	0.793320055155508	0.882513361945584	0.770048701298701	0.907213612398147	0.934374360986609	0.022613972978831	0.0387190157409083	0.013910447761194	0.841213009151838	0.653630460448642	0.479686057248384	0.364539828131261
64497	0.918776695711601	0.7799658885523	0.793648702068784	0.774852010614411	0.91142936596218	0.845623951249669	0.0169969601902621	0.0257385854968666	0.0199648238817322	0.390912817772701	0.358635759072772	0.391597973979541	0.519327793441163
64486	0.926486531189902	0.758232641890118	0.860444231575166	0.882510581362423	0.925098733487675	0.910768684747567	0.0234947252038513	0.0195691577242032	0.0217380755980397	0.586313046607663	0.716710182767624	0.5	0.340774250964106
64054	0.916172873063332	0.91172999763984	0.837477555906197	0.822337814879292	0.910220427163198	0.884054379381151	0.0242511406466971	0.0524193548387097	0.0119823996228491	0.459282601558488	0.383577576180507	0.578851412944394	0.51841412924288
64505	0.93477392059937	0.757040309221425	0.843339096867586	0.79980326947398	0.878378378378378	0.85492432550998	0.0181465163169293	0.0239700374531835	0.0125356235076639	0.752257879605123	0.324344292574806	0.563636363636364	0.360044265069652
64523	0.912571101814789	0.720851812483964	0.865918373910527	0.787958639092728	0.902201723673579	0.873496378015551	0.0195409284278435	0.0489779874213837	0.0138845061533607	0.643814976646075	0.364142670932575	0.615054013241956	0.517437345570067
64524	0.929978454909203	0.77088724360371	0.837272093833469	0.78318465256437	0.903517812347393	0.873198337607216	0.0165000717394423	0.0289940392964898	0.0208022446771145	0.620030223931859	0.700997879822768	0.547835994995186	0.58763919639815
64525	0.920364218768537	0.741788081003059	0.853864141574526	0.770241398003763	0.917580854225285	0.913072658301722	0.0119654260465716	0.0205801646413171	0.0241096898868133	0.492101756148685	0.493078175895765	0.595191979036117	0.588152177752658
64526	0.926398975985753	0.726927908519607	0.850591067351303	0.792729688113282	0.926564977724081	0.859642061767152	0.0150782997762864	0.0242961559285328	0.0195056581298392	0.590437027254172	0.51191559073881	0.622037080497536	0.388188775896058
64539	0.922798499684254	0.841167352289739	0.869107300891332	0.753010329281516	0.90415521978022	0.78626983899205	0.0183067395922795	0.0347979148331189	0.0202824376836319	0.417737564217387	0.620335029686175	0.700409304392111	0.464584162194612
64546	0.931405368545038	0.768625744121568	0.835942604108694	0.793621666086626	0.91954715163194	0.888924361161411	0.0132164354880921	0.0430743243243243	0.0188878794393625	0.538609684825019	0.471795933880611	0.642704804917827	0.273304196850865
64536	0.94066077065812	0.796438087291278	0.906861677298895	0.848818242875875	0.939007040455258	0.916126572626763	0.0168088467614534	0.0363488679053711	0.0227394720148343	0.82975453757767	0.436410923276983	0.477501323451562	0.584908527870414
58753	0.901831184310326	0.765151515151515	0.83732967149044	0.71548900327562	0.888361638361638	0.87168374454385	0.0115860966839792	0.017650558603821	0.0211331518215999	0.599052193696155	0.754793656077281	0.659002544462227	0.460162535222771
58778	0.92142991533396	0.750387082503871	0.86073018699911	0.720526116968302	0.905924152313277	0.875213368071153	0.0161101347393087	0.019849878097944	0.00726362693035464	0.370912053380921	0.56062382739212	0.634352440303573	0.536606674820898
58781	0.923778888953632	0.742645502645503	0.843695543019169	0.7467585089141	0.899932500843739	0.791342803537926	0.0125171939477304	0.0118294360385144	0.0129835001352448	0.564016114366874	0.502199247918153	0.559111394775425	0.498165893097769
58797	0.91890239979412	0.731178707224335	0.837923493804076	0.712906983928051	0.909713365107069	0.791432365989432	0.0120150611329695	0.0107235375625038	0.0157297576070139	0.468470442687023	0.659326098705382	0.713207547169811	0.542957733408566
58799	0.931470290499709	0.743812890943704	0.799239950710903	0.783696857422488	0.906580763920847	0.88286449551868	0.0137370339220634	0.0115605496300497	0.015393963945716	0.523834028492498	0.463902557070259	0.43730522456462	0.394070203810827
58800	0.932437858159653	0.75479299456417	0.828304543773417	0.738888208644545	0.915903060321953	0.847156674560939	0.0188743555877466	0.0216351595253825	0.0142711044998141	0.119615699845187	0.281952662721894	0.531273573446869	0.652598787287469
58841	0.933061680523151	0.795213223862979	0.880075487276266	0.803452766554246	0.942312418805519	0.881213461842313	0.00746130317916396	0.0135208220659816	0.0168648050870887	0.821980815733144	0.488344683080147	0.443590102055082	0.682378535170413
58847	0.935889716368246	0.778927426406296	0.878690966845512	0.860048703624123	0.939475130530365	0.908594981209844	0.00803122756640345	0.0150718266739932	0.014140764886828	0.908541625103315	0.709941682865871	0.519635844341307	0.368454825462012
58040	0.888731020027531	0.824321796071094	0.841669108106977	0.8585867867316	0.875468867216804	0.819574630061379	0.0179874535910895	0.0209956516883684	0.0107107391119308	0.419908532006029	0.561286145878291	0.646219686162625	0.553399820224911
58056	0.896350856922781	0.800244723156929	0.813189740467311	0.798780216355785	0.908400054281449	0.750338792736284	0.0101302460202605	0.0195835179441737	0.0139817214568272	0.667435138669052	0.443505128607598	0.579644588045234	0.41105389544936
58079	0.89017640954687	0.816744552503393	0.828377576746255	0.801751884294154	0.885061719269717	0.778469391727546	0.00406292322116887	0.0259643432524955	0.0164618871525707	0.571413487258905	0.407779792319103	0.549982338396326	0.385798328000826
58067	0.93819229168377	0.809404702351176	0.821738990987524	0.8329409854696	0.914467116559518	0.774378781146392	0.00839392904201845	0.015699779744793	0.0216482878699942	0.17070038244192	0.628172052140508	0.655558414822439	0.790488487428553
58086	0.91589519650655	0.830966952264382	0.815864538447533	0.81589089831011	0.919358273585575	0.90094323560459	0.0131623192582985	0.0228750102855262	0.0152015516066467	0.786995219108449	0.637233635319638	0.537812542219696	0.328291114943068
58087	0.928226490212703	0.825933756166314	0.826195797943675	0.845882853935194	0.916831124894277	0.832715874503309	0.0192297840731539	0.0256002314145213	0.0160661888498725	0.526513069768853	0.674521857923497	0.702208468138979	0.751892635925671
58092	0.906104074982363	0.829858030168589	0.876054586181054	0.853902798232695	0.908805710922209	0.838523976742847	0.0185421713279013	0.033116543320625	0.0229275078571797	0.237796717616398	0.563809919070346	0.572804466887367	0.54575086056837
58091	0.917062432994853	0.852295645984102	0.877209693234346	0.872887826577698	0.924017123913359	0.853765027826461	0.0174570446735395	0.0130003014102829	0.014505893019039	0.84063326123528	0.642437866866492	0.678133941344778	0.545055710306407
64538	0.925643781838576	0.794237054178592	0.846930815027715	0.801677651288197	0.917080262696145	0.889316689632812	0.0106653214909831	0.0240111679851094	0.0310511756569848	0.708847584341864	0.582709152298336	0.565563128854268	0.49495284583669
64562	0.925828290987368	0.825688702564577	0.829953198127925	0.786564798634535	0.909025787965616	0.742720059751247	0.0199592719660195	0.032413350449294	0.0144342144342144	0.262276756008624	0.557914911270955	0.601075161637476	0.878107379259622
64561	0.918372899802735	0.722354703721967	0.832483914123718	0.767531531531532	0.921217173822426	0.878548199255237	0.0143633938647789	0.0162529311878386	0.0225949094046592	0.727492155442916	0.472027156382474	0.471869829012686	0.560661497422541
64572	0.925603491333817	0.759934397657369	0.819985122175636	0.793433550220627	0.933066253448732	0.837462178517398	0.0193198227356471	0.0307777241046167	0.0168156099624557	0.337474361364908	0.603801169590643	0.576819103401667	0.450548320767649
64578	0.915007062146893	0.758204873197414	0.873276122062896	0.766356852410777	0.929822891387384	0.84660993338027	0.014047212997038	0.0169815181067994	0.0244193762441938	0.469258687952079	0.670649738610904	0.715670975043183	0.682763142669804
64579	0.928921005091148	0.74368432819137	0.83352312948201	0.7268095255303	0.920378738971379	0.868064487183322	0.0157269279393173	0.0399668668461379	0.0181113694826781	0.371493457895688	0.788380685437635	0.634567581597815	0.594915027835709
64577	0.928100263852243	0.784681665868837	0.831656366515144	0.775455653740003	0.917355371900826	0.856771602386156	0.0203746870413537	0.0286626366908918	0.017135170892426	0.594544866853974	0.837772621196195	0.591206750805645	0.522887323943662
